conv_layer_no,sigma,output,true_val,input
3,0.05,-0.8143477439880371,-0.7779268026351929,401
3,0.05,-0.8143532276153564,-0.7779268026351929,401
3,0.05,-0.8047927021980286,-0.8545644879341125,501
3,0.05,-0.8047969937324524,-0.8545644879341125,501
3,0.05,-0.804832398891449,-0.8545644879341125,501
3,0.05,-0.8048259615898132,-0.8545644879341125,501
3,0.05,-0.8048528432846069,-0.8545644879341125,501
3,0.05,-0.8048635125160217,-0.8545644879341125,501
3,0.05,-0.8047278523445129,-0.8545644879341125,501
3,0.05,-0.804722011089325,-0.8545644879341125,501
3,0.05,-0.8048210144042969,-0.8545644879341125,501
3,0.05,-0.8048521876335144,-0.8545644879341125,501
3,0.05,-0.8048312664031982,-0.8545644879341125,501
3,0.05,-0.8046787977218628,-0.8545644879341125,501
3,0.05,-0.8048586249351501,-0.8545644879341125,501
3,0.05,-0.8047276139259338,-0.8545644879341125,501
3,0.05,-0.8049321174621582,-0.8545644879341125,501
3,0.05,-0.8047649264335632,-0.8545644879341125,501
3,0.05,-0.8047901391983032,-0.8545644879341125,501
3,0.05,-0.8049117922782898,-0.8545644879341125,501
3,0.05,-0.8048169016838074,-0.8545644879341125,501
3,0.05,-0.8046211004257202,-0.8545644879341125,501
3,0.05,-0.8048269152641296,-0.8545644879341125,501
3,0.05,-0.8048600554466248,-0.8545644879341125,501
3,0.05,-0.8047462105751038,-0.8545644879341125,501
3,0.05,-0.8047847151756287,-0.8545644879341125,501
3,0.05,-0.8048141002655029,-0.8545644879341125,501
3,0.05,-0.8049023151397705,-0.8545644879341125,501
3,0.05,-0.8048707842826843,-0.8545644879341125,501
3,0.05,-0.8048878312110901,-0.8545644879341125,501
3,0.05,-0.8047475218772888,-0.8545644879341125,501
3,0.05,-0.8047329187393188,-0.8545644879341125,501
3,0.05,-1.18864905834198,-1.2917152643203735,601
3,0.05,-1.1887286901474,-1.2917152643203735,601
3,0.05,-1.1886086463928225,-1.2917152643203735,601
3,0.05,-1.1886087656021118,-1.2917152643203735,601
3,0.05,-1.188603162765503,-1.2917152643203735,601
3,0.05,-1.188730239868164,-1.2917152643203735,601
3,0.05,-1.188648343086243,-1.2917152643203735,601
3,0.05,-1.188590407371521,-1.2917152643203735,601
3,0.05,-1.1884366273880005,-1.2917152643203735,601
3,0.05,-1.188648343086243,-1.2917152643203735,601
3,0.05,-1.1885812282562256,-1.2917152643203735,601
3,0.05,-1.188734531402588,-1.2917152643203735,601
3,0.05,-1.1885793209075928,-1.2917152643203735,601
3,0.05,-1.1886740922927856,-1.2917152643203735,601
3,0.05,-1.1887691020965576,-1.2917152643203735,601
3,0.05,-1.1887274980545044,-1.2917152643203735,601
3,0.05,-1.1886364221572876,-1.2917152643203735,601
3,0.05,-1.188510775566101,-1.2917152643203735,601
3,0.05,-1.1886066198349,-1.2917152643203735,601
3,0.05,-1.188597321510315,-1.2917152643203735,601
3,0.05,-1.188602328300476,-1.2917152643203735,601
3,0.05,-1.1886274814605713,-1.2917152643203735,601
3,0.05,-1.1885864734649658,-1.2917152643203735,601
3,0.05,-1.18865704536438,-1.2917152643203735,601
3,0.05,-1.1886159181594849,-1.2917152643203735,601
3,0.05,-1.188767910003662,-1.2917152643203735,601
3,0.05,-1.1887922286987305,-1.2917152643203735,601
3,0.05,-1.188641905784607,-1.2917152643203735,601
3,0.05,-1.1885626316070557,-1.2917152643203735,601
3,0.05,-1.1885957717895508,-1.2917152643203735,601
3,0.05,-1.0044171810150146,-1.0003178119659424,701
3,0.05,-1.0043938159942627,-1.0003178119659424,701
3,0.05,-1.0043574571609497,-1.0003178119659424,701
3,0.05,-1.00431489944458,-1.0003178119659424,701
3,0.05,-1.0043576955795288,-1.0003178119659424,701
3,0.05,-1.0044282674789429,-1.0003178119659424,701
3,0.05,-1.004427433013916,-1.0003178119659424,701
3,0.05,-1.0043514966964722,-1.0003178119659424,701
3,0.05,-1.0044080018997192,-1.0003178119659424,701
3,0.05,-1.0043666362762451,-1.0003178119659424,701
3,0.05,-1.0043456554412842,-1.0003178119659424,701
3,0.05,-1.0043063163757324,-1.0003178119659424,701
3,0.05,-1.0043699741363523,-1.0003178119659424,701
3,0.05,-1.0043166875839231,-1.0003178119659424,701
3,0.05,-1.0045928955078125,-1.0003178119659424,701
3,0.05,-1.0045545101165771,-1.0003178119659424,701
3,0.05,-1.0044355392456057,-1.0003178119659424,701
3,0.05,-1.0045167207717896,-1.0003178119659424,701
3,0.05,-1.0044463872909546,-1.0003178119659424,701
3,0.05,-1.0043672323226929,-1.0003178119659424,701
3,0.05,-1.004352569580078,-1.0003178119659424,701
3,0.05,-1.0043635368347168,-1.0003178119659424,701
3,0.05,-1.004316329956055,-1.0003178119659424,701
3,0.05,-1.0044187307357788,-1.0003178119659424,701
3,0.05,-1.0044578313827517,-1.0003178119659424,701
3,0.05,-1.00429368019104,-1.0003178119659424,701
3,0.05,-1.004591703414917,-1.0003178119659424,701
3,0.05,-1.0045021772384644,-1.0003178119659424,701
3,0.05,-1.0044240951538086,-1.0003178119659424,701
3,0.05,-1.0044087171554563,-1.0003178119659424,701
3,0.05,-0.7788712978363037,-0.7241823077201843,801
3,0.05,-0.7787900567054749,-0.7241823077201843,801
3,0.05,-0.7788134813308716,-0.7241823077201843,801
3,0.05,-0.7787964940071106,-0.7241823077201843,801
3,0.05,-0.7787473797798157,-0.7241823077201843,801
3,0.05,-0.778859555721283,-0.7241823077201843,801
3,0.05,-0.7788302898406982,-0.7241823077201843,801
3,0.05,-0.7788315415382385,-0.7241823077201843,801
3,0.05,-0.7787694931030273,-0.7241823077201843,801
3,0.05,-0.7787860035896301,-0.7241823077201843,801
3,0.05,-0.778817355632782,-0.7241823077201843,801
3,0.05,-0.7789247632026672,-0.7241823077201843,801
3,0.05,-0.7788834571838379,-0.7241823077201843,801
3,0.05,-0.7788115739822388,-0.7241823077201843,801
3,0.05,-0.7787186503410339,-0.7241823077201843,801
3,0.05,-0.7787702083587646,-0.7241823077201843,801
3,0.05,-0.7787519693374634,-0.7241823077201843,801
3,0.05,-0.7787956595420837,-0.7241823077201843,801
3,0.05,-0.7788550853729248,-0.7241823077201843,801
3,0.05,-0.7786886692047119,-0.7241823077201843,801
3,0.05,-0.7788680195808411,-0.7241823077201843,801
3,0.05,-0.778778612613678,-0.7241823077201843,801
3,0.05,-0.7788524627685547,-0.7241823077201843,801
3,0.05,-0.778843879699707,-0.7241823077201843,801
3,0.05,-0.7788290977478027,-0.7241823077201843,801
3,0.05,-0.7788240313529968,-0.7241823077201843,801
3,0.05,-0.7789592742919922,-0.7241823077201843,801
3,0.05,-0.778808057308197,-0.7241823077201843,801
3,0.05,-0.7787600755691528,-0.7241823077201843,801
3,0.05,-0.7788230776786804,-0.7241823077201843,801
3,0.05,-0.7981123924255371,-0.7855579257011414,901
3,0.05,-0.7978764772415161,-0.7855579257011414,901
3,0.05,-0.7978783249855042,-0.7855579257011414,901
3,0.05,-0.7979844212532043,-0.7855579257011414,901
3,0.05,-0.7979563474655151,-0.7855579257011414,901
3,0.05,-0.7978186011314392,-0.7855579257011414,901
3,0.05,-0.7978881001472473,-0.7855579257011414,901
3,0.05,-0.7979846596717834,-0.7855579257011414,901
3,0.05,-0.7978748083114624,-0.7855579257011414,901
3,0.05,-0.7978975176811218,-0.7855579257011414,901
3,0.05,-0.7980561256408691,-0.7855579257011414,901
3,0.05,-0.797829806804657,-0.7855579257011414,901
3,0.05,-0.7977792024612427,-0.7855579257011414,901
3,0.05,-0.7978530526161194,-0.7855579257011414,901
3,0.05,-0.7979061007499695,-0.7855579257011414,901
3,0.05,-0.797859251499176,-0.7855579257011414,901
3,0.05,-0.7978491187095642,-0.7855579257011414,901
3,0.05,-0.7979958653450012,-0.7855579257011414,901
3,0.05,-0.7979581952095032,-0.7855579257011414,901
3,0.05,-0.7979145646095276,-0.7855579257011414,901
3,0.05,-0.7980098128318787,-0.7855579257011414,901
3,0.05,-0.79800945520401,-0.7855579257011414,901
3,0.05,-0.7978445887565613,-0.7855579257011414,901
3,0.05,-0.7979906797409058,-0.7855579257011414,901
3,0.05,-0.7979820370674133,-0.7855579257011414,901
3,0.05,-0.7978439331054688,-0.7855579257011414,901
3,0.05,-0.7979016900062561,-0.7855579257011414,901
3,0.05,-0.7979824542999268,-0.7855579257011414,901
3,0.05,-0.7978637218475342,-0.7855579257011414,901
3,0.05,-0.7979006171226501,-0.7855579257011414,901
3,0.05,-0.5467775464057922,-0.7779268026351929,1001
3,0.05,-0.546824038028717,-0.7779268026351929,1001
3,0.05,-0.5467615127563477,-0.7779268026351929,1001
3,0.05,-0.5468141436576843,-0.7779268026351929,1001
3,0.05,-0.5468195676803589,-0.7779268026351929,1001
3,0.05,-0.5467625260353088,-0.7779268026351929,1001
3,0.05,-0.5467772483825684,-0.7779268026351929,1001
3,0.05,-0.5467949509620667,-0.7779268026351929,1001
3,0.05,-0.5467608571052551,-0.7779268026351929,1001
3,0.05,-0.5467932224273682,-0.7779268026351929,1001
3,0.05,-0.5467658638954163,-0.7779268026351929,1001
3,0.05,-0.546794056892395,-0.7779268026351929,1001
3,0.05,-0.546741247177124,-0.7779268026351929,1001
3,0.05,-0.5468087196350098,-0.7779268026351929,1001
3,0.05,-0.5467510223388672,-0.7779268026351929,1001
3,0.05,-0.5468305349349976,-0.7779268026351929,1001
3,0.05,-0.5468287467956543,-0.7779268026351929,1001
3,0.05,-0.5468196272850037,-0.7779268026351929,1001
3,0.05,-0.5466941595077515,-0.7779268026351929,1001
3,0.05,-0.5468473434448242,-0.7779268026351929,1001
3,0.05,-0.5468547940254211,-0.7779268026351929,1001
3,0.05,-0.5468537211418152,-0.7779268026351929,1001
3,0.05,-0.5468299388885498,-0.7779268026351929,1001
3,0.05,-0.5468822121620178,-0.7779268026351929,1001
3,0.05,-0.5468806624412537,-0.7779268026351929,1001
3,0.05,-0.54685378074646,-0.7779268026351929,1001
3,0.05,-0.5467867851257324,-0.7779268026351929,1001
3,0.05,-0.5467738509178162,-0.7779268026351929,1001
3,0.05,-0.5467694401741028,-0.7779268026351929,1001
3,0.05,-0.5468921661376953,-0.7779268026351929,1001
3,0.05,-1.12385094165802,-1.0846954584121704,1101
3,0.05,-1.1240038871765137,-1.0846954584121704,1101
3,0.05,-1.1238524913787842,-1.0846954584121704,1101
3,0.05,-1.1238631010055542,-1.0846954584121704,1101
3,0.05,-1.1240005493164062,-1.0846954584121704,1101
3,0.05,-1.1238926649093628,-1.0846954584121704,1101
3,0.05,-1.1239925622940063,-1.0846954584121704,1101
3,0.05,-1.1239475011825562,-1.0846954584121704,1101
3,0.05,-1.1239469051361084,-1.0846954584121704,1101
3,0.05,-1.1240257024765017,-1.0846954584121704,1101
3,0.05,-1.123887300491333,-1.0846954584121704,1101
3,0.05,-1.1238951683044434,-1.0846954584121704,1101
3,0.05,-1.123967528343201,-1.0846954584121704,1101
3,0.05,-1.1238266229629517,-1.0846954584121704,1101
3,0.05,-1.1240885257720947,-1.0846954584121704,1101
3,0.05,-1.12404465675354,-1.0846954584121704,1101
3,0.05,-1.123899221420288,-1.0846954584121704,1101
3,0.05,-1.1239618062973022,-1.0846954584121704,1101
3,0.05,-1.1240757703781128,-1.0846954584121704,1101
3,0.05,-1.1240184307098389,-1.0846954584121704,1101
3,0.05,-1.123937964439392,-1.0846954584121704,1101
3,0.05,-1.1238762140274048,-1.0846954584121704,1101
3,0.05,-1.1240383386611938,-1.0846954584121704,1101
3,0.05,-1.1239782571792605,-1.0846954584121704,1101
3,0.05,-1.1240381002426147,-1.0846954584121704,1101
3,0.05,-1.1238577365875244,-1.0846954584121704,1101
3,0.05,-1.123936653137207,-1.0846954584121704,1101
3,0.05,-1.12382972240448,-1.0846954584121704,1101
3,0.05,-1.1238644123077393,-1.0846954584121704,1101
3,0.05,-1.124060034751892,-1.0846954584121704,1101
3,0.05,-1.1240577697753906,-1.06169331073761,1201
3,0.05,-1.1241697072982788,-1.06169331073761,1201
3,0.05,-1.1240006685256958,-1.06169331073761,1201
3,0.05,-1.1241496801376345,-1.06169331073761,1201
3,0.05,-1.1241217851638794,-1.06169331073761,1201
3,0.05,-1.1242754459381104,-1.06169331073761,1201
3,0.05,-1.1242238283157349,-1.06169331073761,1201
3,0.05,-1.1241520643234253,-1.06169331073761,1201
3,0.05,-1.124032735824585,-1.06169331073761,1201
3,0.05,-1.124215006828308,-1.06169331073761,1201
3,0.05,-1.124152660369873,-1.06169331073761,1201
3,0.05,-1.124175190925598,-1.06169331073761,1201
3,0.05,-1.1241793632507324,-1.06169331073761,1201
3,0.05,-1.1242870092391968,-1.06169331073761,1201
3,0.05,-1.1241228580474854,-1.06169331073761,1201
3,0.05,-1.124042510986328,-1.06169331073761,1201
3,0.05,-1.1242340803146362,-1.06169331073761,1201
3,0.05,-1.1241000890731812,-1.06169331073761,1201
3,0.05,-1.1241780519485474,-1.06169331073761,1201
3,0.05,-1.124242663383484,-1.06169331073761,1201
3,0.05,-1.124117732048035,-1.06169331073761,1201
3,0.05,-1.124118685722351,-1.06169331073761,1201
3,0.05,-1.124098300933838,-1.06169331073761,1201
3,0.05,-1.1240772008895874,-1.06169331073761,1201
3,0.05,-1.1242544651031494,-1.06169331073761,1201
3,0.05,-1.124192714691162,-1.06169331073761,1201
3,0.05,-1.124096393585205,-1.06169331073761,1201
3,0.05,-1.124134182929993,-1.06169331073761,1201
3,0.05,-1.1240849494934082,-1.06169331073761,1201
3,0.05,-1.1240938901901243,-1.06169331073761,1201
3,0.05,-0.6372407078742981,-0.5095314383506775,1301
3,0.05,-0.6372449994087219,-0.5095314383506775,1301
3,0.05,-0.6372179985046387,-0.5095314383506775,1301
3,0.05,-0.6373625993728638,-0.5095314383506775,1301
3,0.05,-0.6374115943908691,-0.5095314383506775,1301
3,0.05,-0.6373148560523987,-0.5095314383506775,1301
3,0.05,-0.6373955607414246,-0.5095314383506775,1301
3,0.05,-0.6373803615570068,-0.5095314383506775,1301
3,0.05,-0.6373048424720764,-0.5095314383506775,1301
3,0.05,-0.637424111366272,-0.5095314383506775,1301
3,0.05,-0.6373485326766968,-0.5095314383506775,1301
3,0.05,-0.6373451352119446,-0.5095314383506775,1301
3,0.05,-0.6374221444129944,-0.5095314383506775,1301
3,0.05,-0.6372228264808655,-0.5095314383506775,1301
3,0.05,-0.637341320514679,-0.5095314383506775,1301
3,0.05,-0.6373162269592285,-0.5095314383506775,1301
3,0.05,-0.6373863220214844,-0.5095314383506775,1301
3,0.05,-0.6373862624168396,-0.5095314383506775,1301
3,0.05,-0.6373846530914307,-0.5095314383506775,1301
3,0.05,-0.637312114238739,-0.5095314383506775,1301
3,0.05,-0.63739013671875,-0.5095314383506775,1301
3,0.05,-0.6375187635421753,-0.5095314383506775,1301
3,0.05,-0.6373353600502014,-0.5095314383506775,1301
3,0.05,-0.6372696161270142,-0.5095314383506775,1301
3,0.05,-0.637327253818512,-0.5095314383506775,1301
3,0.05,-0.6374406218528748,-0.5095314383506775,1301
3,0.05,-0.6374027729034424,-0.5095314383506775,1301
3,0.05,-0.6374134421348572,-0.5095314383506775,1301
3,0.05,-0.637346625328064,-0.5095314383506775,1301
3,0.05,-0.6374056339263916,-0.5095314383506775,1301
3,0.05,-0.7047332525253296,-0.6859180331230164,1401
3,0.05,-0.7047895789146423,-0.6859180331230164,1401
3,0.05,-0.7047613263130188,-0.6859180331230164,1401
3,0.05,-0.7047023177146912,-0.6859180331230164,1401
3,0.05,-0.7046939134597778,-0.6859180331230164,1401
3,0.05,-0.704616367816925,-0.6859180331230164,1401
3,0.05,-0.7049131989479065,-0.6859180331230164,1401
3,0.05,-0.7047683000564575,-0.6859180331230164,1401
3,0.05,-0.704683780670166,-0.6859180331230164,1401
3,0.05,-0.7047674655914307,-0.6859180331230164,1401
3,0.05,-0.704755425453186,-0.6859180331230164,1401
3,0.05,-0.7047609090805054,-0.6859180331230164,1401
3,0.05,-0.7047459483146667,-0.6859180331230164,1401
3,0.05,-0.7047326564788818,-0.6859180331230164,1401
3,0.05,-0.7046875357627869,-0.6859180331230164,1401
3,0.05,-0.7048489451408386,-0.6859180331230164,1401
3,0.05,-0.7047305703163147,-0.6859180331230164,1401
3,0.05,-0.704742431640625,-0.6859180331230164,1401
3,0.05,-0.7046286463737488,-0.6859180331230164,1401
3,0.05,-0.7047125101089478,-0.6859180331230164,1401
3,0.05,-0.7046058773994446,-0.6859180331230164,1401
3,0.05,-0.7047815918922424,-0.6859180331230164,1401
3,0.05,-0.7046210765838623,-0.6859180331230164,1401
3,0.05,-0.7046027183532715,-0.6859180331230164,1401
3,0.05,-0.7047428488731384,-0.6859180331230164,1401
3,0.05,-0.7047188878059387,-0.6859180331230164,1401
3,0.05,-0.7048889398574829,-0.6859180331230164,1401
3,0.05,-0.7047766447067261,-0.6859180331230164,1401
3,0.05,-0.7047393918037415,-0.6859180331230164,1401
3,0.05,-0.7047359347343445,-0.6859180331230164,1401
3,0.05,-0.7033321261405945,-0.7089202404022217,1501
3,0.05,-0.7031617760658264,-0.7089202404022217,1501
3,0.05,-0.7032760381698608,-0.7089202404022217,1501
3,0.05,-0.7032744288444519,-0.7089202404022217,1501
3,0.05,-0.7032378315925598,-0.7089202404022217,1501
3,0.05,-0.7033155560493469,-0.7089202404022217,1501
3,0.05,-0.7033376693725586,-0.7089202404022217,1501
3,0.05,-0.7032919526100159,-0.7089202404022217,1501
3,0.05,-0.7032825946807861,-0.7089202404022217,1501
3,0.05,-0.7033155560493469,-0.7089202404022217,1501
3,0.05,-0.7031981945037842,-0.7089202404022217,1501
3,0.05,-0.703109622001648,-0.7089202404022217,1501
3,0.05,-0.7033557891845703,-0.7089202404022217,1501
3,0.05,-0.7031736969947815,-0.7089202404022217,1501
3,0.05,-0.7031790614128113,-0.7089202404022217,1501
3,0.05,-0.7032445669174194,-0.7089202404022217,1501
3,0.05,-0.7032247185707092,-0.7089202404022217,1501
3,0.05,-0.7033399343490601,-0.7089202404022217,1501
3,0.05,-0.7032696604728699,-0.7089202404022217,1501
3,0.05,-0.7033177018165588,-0.7089202404022217,1501
3,0.05,-0.7032347321510315,-0.7089202404022217,1501
3,0.05,-0.7032756209373474,-0.7089202404022217,1501
3,0.05,-0.7032185196876526,-0.7089202404022217,1501
3,0.05,-0.7032493948936462,-0.7089202404022217,1501
3,0.05,-0.7032632231712341,-0.7089202404022217,1501
3,0.05,-0.7032352685928345,-0.7089202404022217,1501
3,0.05,-0.70332270860672,-0.7089202404022217,1501
3,0.05,-0.7032685279846191,-0.7089202404022217,1501
3,0.05,-0.7032942175865173,-0.7089202404022217,1501
3,0.05,-0.7032965421676636,-0.7089202404022217,1501
3,0.05,-0.6965687870979309,-0.6475446224212646,1601
3,0.05,-0.6965909600257874,-0.6475446224212646,1601
3,0.05,-0.6966239213943481,-0.6475446224212646,1601
3,0.05,-0.6966972947120667,-0.6475446224212646,1601
3,0.05,-0.6966570615768433,-0.6475446224212646,1601
3,0.05,-0.6965813636779785,-0.6475446224212646,1601
3,0.05,-0.6966578960418701,-0.6475446224212646,1601
3,0.05,-0.6967241764068604,-0.6475446224212646,1601
3,0.05,-0.6966660618782043,-0.6475446224212646,1601
3,0.05,-0.6965706944465637,-0.6475446224212646,1601
3,0.05,-0.6966338157653809,-0.6475446224212646,1601
3,0.05,-0.6967297196388245,-0.6475446224212646,1601
3,0.05,-0.6967653632164001,-0.6475446224212646,1601
3,0.05,-0.6966089606285095,-0.6475446224212646,1601
3,0.05,-0.6965703368186951,-0.6475446224212646,1601
3,0.05,-0.696571946144104,-0.6475446224212646,1601
3,0.05,-0.6965457201004028,-0.6475446224212646,1601
3,0.05,-0.6966996788978577,-0.6475446224212646,1601
3,0.05,-0.6966792345046997,-0.6475446224212646,1601
3,0.05,-0.696603000164032,-0.6475446224212646,1601
3,0.05,-0.6966126561164856,-0.6475446224212646,1601
3,0.05,-0.696609377861023,-0.6475446224212646,1601
3,0.05,-0.6967289447784424,-0.6475446224212646,1601
3,0.05,-0.6965740919113159,-0.6475446224212646,1601
3,0.05,-0.6967002749443054,-0.6475446224212646,1601
3,0.05,-0.696683406829834,-0.6475446224212646,1601
3,0.05,-0.6965828537940979,-0.6475446224212646,1601
3,0.05,-0.6965649127960205,-0.6475446224212646,1601
3,0.05,-0.6966084837913513,-0.6475446224212646,1601
3,0.05,-0.6965650320053101,-0.6475446224212646,1601
3,0.05,-0.916559636592865,-0.8469334244728088,1701
3,0.05,-0.9165199995040894,-0.8469334244728088,1701
3,0.05,-0.91655170917511,-0.8469334244728088,1701
3,0.05,-0.9165208339691162,-0.8469334244728088,1701
3,0.05,-0.916483461856842,-0.8469334244728088,1701
3,0.05,-0.9165865778923036,-0.8469334244728088,1701
3,0.05,-0.9165518283843994,-0.8469334244728088,1701
3,0.05,-0.9165521264076232,-0.8469334244728088,1701
3,0.05,-0.9166795611381532,-0.8469334244728088,1701
3,0.05,-0.9166561365127563,-0.8469334244728088,1701
3,0.05,-0.9165724515914916,-0.8469334244728088,1701
3,0.05,-0.9166309833526612,-0.8469334244728088,1701
3,0.05,-0.9166226983070374,-0.8469334244728088,1701
3,0.05,-0.9165133237838744,-0.8469334244728088,1701
3,0.05,-0.9166088104248048,-0.8469334244728088,1701
3,0.05,-0.9166551232337952,-0.8469334244728088,1701
3,0.05,-0.9165530204772948,-0.8469334244728088,1701
3,0.05,-0.916622281074524,-0.8469334244728088,1701
3,0.05,-0.9165017008781432,-0.8469334244728088,1701
3,0.05,-0.9165811538696288,-0.8469334244728088,1701
3,0.05,-0.916492760181427,-0.8469334244728088,1701
3,0.05,-0.9164884090423584,-0.8469334244728088,1701
3,0.05,-0.916656255722046,-0.8469334244728088,1701
3,0.05,-0.9165266156196594,-0.8469334244728088,1701
3,0.05,-0.9165456295013428,-0.8469334244728088,1701
3,0.05,-0.916715145111084,-0.8469334244728088,1701
3,0.05,-0.9166139960289,-0.8469334244728088,1701
3,0.05,-0.9166055917739868,-0.8469334244728088,1701
3,0.05,-0.9164697527885436,-0.8469334244728088,1701
3,0.05,-0.9165987372398376,-0.8469334244728088,1701
3,0.05,-0.8808347582817078,-0.954313337802887,1801
3,0.05,-0.8808896541595459,-0.954313337802887,1801
3,0.05,-0.8809852600097656,-0.954313337802887,1801
3,0.05,-0.8809629082679749,-0.954313337802887,1801
3,0.05,-0.8809303641319275,-0.954313337802887,1801
3,0.05,-0.8808966279029846,-0.954313337802887,1801
3,0.05,-0.880797803401947,-0.954313337802887,1801
3,0.05,-0.8809401988983154,-0.954313337802887,1801
3,0.05,-0.8809555768966675,-0.954313337802887,1801
3,0.05,-0.8808677196502686,-0.954313337802887,1801
3,0.05,-0.8809173703193665,-0.954313337802887,1801
3,0.05,-0.8809196352958679,-0.954313337802887,1801
3,0.05,-0.880859911441803,-0.954313337802887,1801
3,0.05,-0.8809182047843933,-0.954313337802887,1801
3,0.05,-0.8809052109718323,-0.954313337802887,1801
3,0.05,-0.880957305431366,-0.954313337802887,1801
3,0.05,-0.8808569312095642,-0.954313337802887,1801
3,0.05,-0.8809205889701843,-0.954313337802887,1801
3,0.05,-0.8809075355529785,-0.954313337802887,1801
3,0.05,-0.8808607459068298,-0.954313337802887,1801
3,0.05,-0.8808608055114746,-0.954313337802887,1801
3,0.05,-0.8811126351356506,-0.954313337802887,1801
3,0.05,-0.8809287548065186,-0.954313337802887,1801
3,0.05,-0.8810048699378967,-0.954313337802887,1801
3,0.05,-0.8808416724205017,-0.954313337802887,1801
3,0.05,-0.8809663653373718,-0.954313337802887,1801
3,0.05,-0.8808808326721191,-0.954313337802887,1801
3,0.05,-0.8809311389923096,-0.954313337802887,1801
3,0.05,-0.8810215592384338,-0.954313337802887,1801
3,0.05,-0.8809664249420166,-0.954313337802887,1801
3,0.05,-0.7531307339668274,-0.6859180331230164,1901
3,0.05,-0.7531824707984924,-0.6859180331230164,1901
3,0.05,-0.7530860304832458,-0.6859180331230164,1901
3,0.05,-0.7531769871711731,-0.6859180331230164,1901
3,0.05,-0.753132164478302,-0.6859180331230164,1901
3,0.05,-0.7532591223716736,-0.6859180331230164,1901
3,0.05,-0.7532376646995544,-0.6859180331230164,1901
3,0.05,-0.7532021999359131,-0.6859180331230164,1901
3,0.05,-0.753231942653656,-0.6859180331230164,1901
3,0.05,-0.7531454563140869,-0.6859180331230164,1901
3,0.05,-0.7531565427780151,-0.6859180331230164,1901
3,0.05,-0.7532221674919128,-0.6859180331230164,1901
3,0.05,-0.7531964778900146,-0.6859180331230164,1901
3,0.05,-0.753170907497406,-0.6859180331230164,1901
3,0.05,-0.7531938552856445,-0.6859180331230164,1901
3,0.05,-0.7531906962394714,-0.6859180331230164,1901
3,0.05,-0.7534276247024536,-0.6859180331230164,1901
3,0.05,-0.7532374858856201,-0.6859180331230164,1901
3,0.05,-0.7532280087471008,-0.6859180331230164,1901
3,0.05,-0.7532263994216919,-0.6859180331230164,1901
3,0.05,-0.7531523704528809,-0.6859180331230164,1901
3,0.05,-0.7531805038452148,-0.6859180331230164,1901
3,0.05,-0.7531421184539795,-0.6859180331230164,1901
3,0.05,-0.7532857060432434,-0.6859180331230164,1901
3,0.05,-0.7531778216362,-0.6859180331230164,1901
3,0.05,-0.7533338665962219,-0.6859180331230164,1901
3,0.05,-0.753243088722229,-0.6859180331230164,1901
3,0.05,-0.753169059753418,-0.6859180331230164,1901
3,0.05,-0.7532094717025757,-0.6859180331230164,1901
3,0.05,-0.7531747221946716,-0.6859180331230164,1901
3,0.05,-0.7335460782051086,-0.7471845746040344,2001
3,0.05,-0.7335091829299927,-0.7471845746040344,2001
3,0.05,-0.7336161136627197,-0.7471845746040344,2001
3,0.05,-0.7335094809532166,-0.7471845746040344,2001
3,0.05,-0.7335978746414185,-0.7471845746040344,2001
3,0.05,-0.7335284352302551,-0.7471845746040344,2001
3,0.05,-0.7335742712020874,-0.7471845746040344,2001
3,0.05,-0.733488917350769,-0.7471845746040344,2001
3,0.05,-0.7334641218185425,-0.7471845746040344,2001
3,0.05,-0.7335442304611206,-0.7471845746040344,2001
3,0.05,-0.7335304617881775,-0.7471845746040344,2001
3,0.05,-0.7333422899246216,-0.7471845746040344,2001
3,0.05,-0.7335147857666016,-0.7471845746040344,2001
3,0.05,-0.7334838509559631,-0.7471845746040344,2001
3,0.05,-0.7335193753242493,-0.7471845746040344,2001
3,0.05,-0.7336034774780273,-0.7471845746040344,2001
3,0.05,-0.7334217429161072,-0.7471845746040344,2001
3,0.05,-0.7335333824157715,-0.7471845746040344,2001
3,0.05,-0.7336023449897766,-0.7471845746040344,2001
3,0.05,-0.7335602641105652,-0.7471845746040344,2001
3,0.05,-0.7335031628608704,-0.7471845746040344,2001
3,0.05,-0.7335993647575378,-0.7471845746040344,2001
3,0.05,-0.7335518002510071,-0.7471845746040344,2001
3,0.05,-0.7335262894630432,-0.7471845746040344,2001
3,0.05,-0.7334959506988525,-0.7471845746040344,2001
3,0.05,-0.733548104763031,-0.7471845746040344,2001
3,0.05,-0.7334544658660889,-0.7471845746040344,2001
3,0.05,-0.7335941791534424,-0.7471845746040344,2001
3,0.05,-0.7334591746330261,-0.7471845746040344,2001
3,0.05,-0.7335799932479858,-0.7471845746040344,2001
3,0.05,-0.7253719568252563,-0.7395535111427307,2101
3,0.05,-0.7254281640052795,-0.7395535111427307,2101
3,0.05,-0.7253838181495667,-0.7395535111427307,2101
3,0.05,-0.7254621386528015,-0.7395535111427307,2101
3,0.05,-0.7253837585449219,-0.7395535111427307,2101
3,0.05,-0.7254288196563721,-0.7395535111427307,2101
3,0.05,-0.7254334688186646,-0.7395535111427307,2101
3,0.05,-0.7253864407539368,-0.7395535111427307,2101
3,0.05,-0.7254449129104614,-0.7395535111427307,2101
3,0.05,-0.7254289984703064,-0.7395535111427307,2101
